TagNO,Description,Trip Level,High/Low,Date,Time
EDFD2000,East Deck Heat Detector 1,HH,0,03-02-2023,15:30:30
EDFD2001,East Deck Heat Detector 2,HH,0,03-02-2023,15:30:31
EDFD2002,East Deck Heat Detector 3,HH,1,03-02-2023,15:30:31
EDHV3000,East Deck HVAC System 1,HH,1,03-02-2023,15:30:31
EDHV3001,East Deck HVAC System 2,HH,0,03-02-2023,15:30:31
LDPT2000,Lower Deck Pressure Transmitter Valve1,HH,1,03-02-2023,15:32:41
LDTT2000,Lower Deck Temperature Sensor Valve1,HH,0,03-02-2023,15:32:41
LDPT2001,Lower Deck Pressure Transmitetr Valve2,HH,1,03-02-2023,15:32:41
LDTT2001,Lower Deck Temperature Sensor Valve2,HH,1,03-02-2023,15:32:41
LDPT2002,Lower Deck Pressure Transmitter Valve3,HH,1,03-02-2023,15:32:42
LDTT2002,Lower Deck Temperature Sensor Valve3,HH,1,03-02-2023,15:32:42
LDPT2003,Lower Deck Pressure Transmitter Valve4,HH,1,03-02-2023,15:32:42
LDTT2003,Lower Deck Temperature Sensor Valve4,HH,0,03-02-2023,15:32:42
LDPT1000,Lower Deck Pressure Transmitter Vessel1,HH,0,03-02-2023,15:32:42
LDLT1000,Lower Deck Level Transmitter Vessel1,HH,0,03-02-2023,15:32:42
LDTT1000,Lower Deck Temperature Sensor Vessel1,HH,0,03-02-2023,15:32:42
LDPT1001,Lower Deck Pressure Transmitter Vessel2,HH,1,03-02-2023,15:32:43
LDLT1001,Lower Deck Level Transmitter Vessel2,HH,0,03-02-2023,15:32:43
LDTT1001,Lower Deck Temperature sensor Vessel2,HH,0,03-02-2023,15:32:43
LDPT3000,Lower Deck Pressure Transmitter Pump1,HH,0,03-02-2023,15:32:43
LDTT3000,Lower Deck Temperature Sensor Pump1,HH,0,03-02-2023,15:32:43
EDSD1000,East Deck Smoke Detector 1,HH,0,03-02-2023,15:37:08
EDSD1001,East Deck Smoke Detector 2,HH,0,03-02-2023,15:37:10
EDSD1002,East Deck Smoke Detector 3,HH,1,03-02-2023,15:37:14
EDSD1003,East Deck Smoke Detector 4,HH,0,03-02-2023,15:37:17
EDSD1004,East Deck Smoke Detector 5,HH,0,03-02-2023,15:37:21
EDSD1005,East Deck Smoke Detector 6,HH,0,03-02-2023,15:37:23
EDSD1006,East Deck Smoke Detector 7,HH,0,03-02-2023,15:37:24
EDSD1007,East Deck Smoke Detector 8,HH,1,03-02-2023,15:37:26
EDSD1008,East Deck Smoke Detector 9,HH,0,03-02-2023,15:37:31
EDSD1009,East Deck Smoke Detector 10,HH,0,03-02-2023,15:37:35
EDFD2000,East Deck Heat Detector 1,HH,1,03-02-2023,15:37:40
EDFD2001,East Deck Heat Detector 2,HH,0,03-02-2023,15:37:41
EDFD2002,East Deck Heat Detector 3,HH,0,03-02-2023,15:37:45
EDHV3000,East Deck HVAC System 1,HH,1,03-02-2023,15:37:50
EDHV3001,East Deck HVAC System 2,HH,0,03-02-2023,15:37:51
EDSD1000,East Deck Smoke Detector 1,HH,0,03-02-2023,15:39:58
EDSD1001,East Deck Smoke Detector 2,HH,0,03-02-2023,15:40:01
EDSD1002,East Deck Smoke Detector 3,HH,0,03-02-2023,15:40:03
EDSD1003,East Deck Smoke Detector 4,HH,1,03-02-2023,15:40:05
EDSD1004,East Deck Smoke Detector 5,HH,1,03-02-2023,15:40:07
LDPT2000,Lower Deck Pressure Transmitter Valve1,HH,1,03-02-2023,15:41:58
LDTT2000,Lower Deck Temperature Sensor Valve1,HH,0,03-02-2023,15:42:01
LDPT2001,Lower Deck Pressure Transmitetr Valve2,HH,0,03-02-2023,15:42:03
LDTT2001,Lower Deck Temperature Sensor Valve2,HH,0,03-02-2023,15:42:04
LDPT2000,Lower Deck Pressure Transmitter Valve1,HH,1,03-02-2023,15:42:40
LDTT2000,Lower Deck Temperature Sensor Valve1,HH,1,03-02-2023,15:42:41
LDPT2001,Lower Deck Pressure Transmitetr Valve2,HH,1,03-02-2023,15:42:45
EDSD1000,East Deck Smoke Detector 1,HH,0,03-02-2023,15:45:02
LDPT2000,Lower Deck Pressure Transmitter Valve1,HH,1,03-02-2023,15:45:02
LDTT2000,Lower Deck Temperature Sensor Valve1,HH,1,03-02-2023,15:45:03
EDSD1001,East Deck Smoke Detector 2,HH,1,03-02-2023,15:45:06
LDPT2001,Lower Deck Pressure Transmitetr Valve2,HH,1,03-02-2023,15:45:08
LDPT2000,Lower Deck Pressure Transmitter Valve1,HH,1,03-02-2023,15:46:05
EDSD1000,East Deck Smoke Detector 1,HH,1,03-02-2023,15:46:05
LDTT2000,Lower Deck Temperature Sensor Valve1,HH,0,03-02-2023,15:46:06
EDSD1001,East Deck Smoke Detector 2,HH,1,03-02-2023,15:46:09
EDSD1002,East Deck Smoke Detector 3,HH,0,03-02-2023,15:46:10
LDPT2001,Lower Deck Pressure Transmitetr Valve2,HH,1,03-02-2023,15:46:11
EDSD1003,East Deck Smoke Detector 4,HH,1,03-02-2023,15:46:11
LDTT2001,Lower Deck Temperature Sensor Valve2,HH,1,03-02-2023,15:46:15
EDSD1004,East Deck Smoke Detector 5,HH,1,03-02-2023,15:46:16
LDPT2002,Lower Deck Pressure Transmitter Valve3,HH,1,03-02-2023,15:46:17
LDTT2002,Lower Deck Temperature Sensor Valve3,HH,1,03-02-2023,15:46:19
EDSD1005,East Deck Smoke Detector 6,HH,0,03-02-2023,15:46:21
EDSD1006,East Deck Smoke Detector 7,HH,0,03-02-2023,15:46:23
LDPT2003,Lower Deck Pressure Transmitter Valve4,HH,1,03-02-2023,15:46:24
EDSD1007,East Deck Smoke Detector 8,HH,1,03-02-2023,15:46:24
EDSD1008,East Deck Smoke Detector 9,HH,0,03-02-2023,15:46:25
LDTT2003,Lower Deck Temperature Sensor Valve4,HH,1,03-02-2023,15:46:26
LDPT1000,Lower Deck Pressure Transmitter Vessel1,HH,0,03-02-2023,15:46:30
EDSD1009,East Deck Smoke Detector 10,HH,0,03-02-2023,15:46:30
EDFD2000,East Deck Heat Detector 1,HH,0,03-02-2023,15:46:32
EDFD2001,East Deck Heat Detector 2,HH,1,03-02-2023,15:46:33
EDFD2002,East Deck Heat Detector 3,HH,0,03-02-2023,15:46:34
LDLT1000,Lower Deck Level Transmitter Vessel1,HH,1,03-02-2023,15:46:35
LDTT1000,Lower Deck Temperature Sensor Vessel1,HH,1,03-02-2023,15:46:38
EDHV3000,East Deck HVAC System 1,HH,1,03-02-2023,15:46:38
EDHV3001,East Deck HVAC System 2,HH,0,03-02-2023,15:46:41
LDPT1001,Lower Deck Pressure Transmitter Vessel2,HH,0,03-02-2023,15:46:42
LDLT1001,Lower Deck Level Transmitter Vessel2,HH,1,03-02-2023,15:46:47
LDTT1001,Lower Deck Temperature sensor Vessel2,HH,1,03-02-2023,15:46:52
LDPT3000,Lower Deck Pressure Transmitter Pump1,HH,1,03-02-2023,15:46:54
LDTT3000,Lower Deck Temperature Sensor Pump1,HH,1,03-02-2023,15:46:55
