TagNO,Description,Trip Level,High/Low,Date,Time
LDPT2001,Lowe Deck Pressure Transmitetr Valve2,HH,0,29-01-2023,16:39:34
LDTT2001,Lower Deck Temperature Sensor Valve2,HH,1,29-01-2023,16:39:34
LDPT1000,Lower Deck Pressure Transmitter Vessel1,HH,0,29-01-2023,16:39:34
LDLT1000,Lower Deck Level Transmitter Vessel1,HH,0,29-01-2023,16:39:34
LDTT1000,Lower Deck Temperature Sensor Vessel1,HH,0,29-01-2023,16:39:34
LDPT3000,Lowe Deck Pressure Transmitter Pump1,HH,1,29-01-2023,16:39:34
LDTT3000,Lower Deck Temperature Sensor Pump1,HH,0,29-01-2023,16:39:34
LDPT2000,Lower Deck Pressure Transmitter Valve1,HH,0,29-01-2023,16:40:25
LDTT2000,Lower Deck Temperature Sensor Valve1,HH,0,29-01-2023,16:40:25
LDPT2001,Lowe Deck Pressure Transmitetr Valve2,HH,0,29-01-2023,16:40:26
LDTT2001,Lower Deck Temperature Sensor Valve2,HH,1,29-01-2023,16:40:26
LDPT1000,Lower Deck Pressure Transmitter Vessel1,HH,1,29-01-2023,16:40:26
LDLT1000,Lower Deck Level Transmitter Vessel1,HH,0,29-01-2023,16:40:26
LDTT1000,Lower Deck Temperature Sensor Vessel1,HH,0,29-01-2023,16:40:26
LDPT3000,Lowe Deck Pressure Transmitter Pump1,HH,1,29-01-2023,16:40:26
LDTT3000,Lower Deck Temperature Sensor Pump1,HH,1,29-01-2023,16:40:26
LDPT2000,Lower Deck Pressure Transmitter Valve1,HH,1,29-01-2023,16:41:23
LDTT2000,Lower Deck Temperature Sensor Valve1,HH,1,29-01-2023,16:41:23
LDPT2001,Lowe Deck Pressure Transmitetr Valve2,HH,0,29-01-2023,16:41:23
LDTT2001,Lower Deck Temperature Sensor Valve2,HH,0,29-01-2023,16:41:23
LDPT1000,Lower Deck Pressure Transmitter Vessel1,HH,0,29-01-2023,16:41:23
LDLT1000,Lower Deck Level Transmitter Vessel1,HH,0,29-01-2023,16:41:23
LDTT1000,Lower Deck Temperature Sensor Vessel1,HH,0,29-01-2023,16:41:23
LDPT3000,Lowe Deck Pressure Transmitter Pump1,HH,0,29-01-2023,16:41:24
LDTT3000,Lower Deck Temperature Sensor Pump1,HH,0,29-01-2023,16:41:24
LDPT2000,Lower Deck Pressure Transmitter Valve1,HH,0,29-01-2023,16:42:23
LDPT2001,Lowe Deck Pressure Transmitetr Valve2,HH,1,29-01-2023,16:42:23
LDTT2000,Lower Deck Temperature Sensor Valve1,HH,0,29-01-2023,16:42:23
LDTT2001,Lower Deck Temperature Sensor Valve2,HH,1,29-01-2023,16:42:23
LDPT1000,Lower Deck Pressure Transmitter Vessel1,HH,1,29-01-2023,16:42:23
LDLT1000,Lower Deck Level Transmitter Vessel1,HH,0,29-01-2023,16:42:23
LDTT1000,Lower Deck Temperature Sensor Vessel1,HH,0,29-01-2023,16:42:23
LDPT3000,Lowe Deck Pressure Transmitter Pump1,HH,0,29-01-2023,16:42:23
LDTT3000,Lower Deck Temperature Sensor Pump1,HH,1,29-01-2023,16:42:24
