TagNO,Description,Trip Level,High/Low,Date,Time
LDTT2000,Lower Deck Temperature Sensor Valve1,HH,0,25-01-2023,21:11:07
LDPT2001,Lowe Deck Pressure Transmitetr Valve2,HH,1,25-01-2023,21:11:09
LDTT2001,Lower Deck Temperature Sensor Valve2,HH,1,25-01-2023,21:11:11
LDPT2002,Lower Deck Pressure Transmitter Valve3,HH,1,25-01-2023,21:11:13
LDTT2002,Lower Deck Temperature Sensor Valve3,HH,0,25-01-2023,21:11:15
LDPT2003,Lower Deck Pressure Transmitter Valve4,HH,1,25-01-2023,21:11:17
LDTT2003,Lower Deck Temperature Sensor Valve4,HH,0,25-01-2023,21:11:19
LDPT1000,Lower Deck Pressure Transmitter Vessel1,HH,0,25-01-2023,21:11:21
LDLT1000,Lower Deck Level Transmitter Vessel1,HH,1,25-01-2023,21:11:23
LDTT1000,Lower Deck Temperature Sensor Vessel1,HH,0,25-01-2023,21:11:25
LDPT1001,Lower Deck Pressure Transmitter Vessel2,HH,1,25-01-2023,21:11:27
LDLT1001,Lower Deck Level Transmitter Vessel2,HH,1,25-01-2023,21:11:29
LDTT1001,Lower Deck Temperature sensor Vessel2,HH,0,25-01-2023,21:11:31
LDPT3000,Lowe Deck Pressure Transmitter Pump1,HH,1,25-01-2023,21:11:33
LDTT3000,Lower Deck Temperature Sensor Pump1,HH,1,25-01-2023,21:11:35
LDPT2000,Lower Deck Pressure Transmitter Valve1,HH,1,25-01-2023,21:25:52
LDTT2000,Lower Deck Temperature Sensor Valve1,HH,0,25-01-2023,21:25:54
LDPT2001,Lowe Deck Pressure Transmitetr Valve2,HH,0,25-01-2023,21:25:56
LDTT2001,Lower Deck Temperature Sensor Valve2,HH,0,25-01-2023,21:25:58
LDPT2002,Lower Deck Pressure Transmitter Valve3,HH,0,25-01-2023,21:26:00
LDTT2002,Lower Deck Temperature Sensor Valve3,HH,0,25-01-2023,21:26:02
LDPT2003,Lower Deck Pressure Transmitter Valve4,HH,0,25-01-2023,21:26:04
LDTT2003,Lower Deck Temperature Sensor Valve4,HH,0,25-01-2023,21:26:06
LDPT1000,Lower Deck Pressure Transmitter Vessel1,HH,1,25-01-2023,21:26:08
LDLT1000,Lower Deck Level Transmitter Vessel1,HH,1,25-01-2023,21:26:10
LDTT1000,Lower Deck Temperature Sensor Vessel1,HH,0,25-01-2023,21:26:12
LDPT1001,Lower Deck Pressure Transmitter Vessel2,HH,1,25-01-2023,21:26:14
LDLT1001,Lower Deck Level Transmitter Vessel2,HH,1,25-01-2023,21:26:16
LDTT1001,Lower Deck Temperature sensor Vessel2,HH,1,25-01-2023,21:26:18
LDPT3000,Lowe Deck Pressure Transmitter Pump1,HH,1,25-01-2023,21:26:20
LDTT3000,Lower Deck Temperature Sensor Pump1,HH,0,25-01-2023,21:26:22
LDPT2000,Lower Deck Pressure Transmitter Valve1,HH,0,25-01-2023,21:29:50
LDTT2000,Lower Deck Temperature Sensor Valve1,HH,0,25-01-2023,21:29:52
LDPT2001,Lowe Deck Pressure Transmitetr Valve2,HH,1,25-01-2023,21:29:54
LDTT2001,Lower Deck Temperature Sensor Valve2,HH,0,25-01-2023,21:29:56
LDPT2002,Lower Deck Pressure Transmitter Valve3,HH,1,25-01-2023,21:29:58
LDTT2002,Lower Deck Temperature Sensor Valve3,HH,0,25-01-2023,21:30:00
LDPT2003,Lower Deck Pressure Transmitter Valve4,HH,1,25-01-2023,21:30:02
LDTT2003,Lower Deck Temperature Sensor Valve4,HH,1,25-01-2023,21:30:04
LDPT1000,Lower Deck Pressure Transmitter Vessel1,HH,0,25-01-2023,21:30:06
LDLT1000,Lower Deck Level Transmitter Vessel1,HH,1,25-01-2023,21:30:08
LDTT1000,Lower Deck Temperature Sensor Vessel1,HH,0,25-01-2023,21:30:10
LDPT1001,Lower Deck Pressure Transmitter Vessel2,HH,1,25-01-2023,21:30:12
LDLT1001,Lower Deck Level Transmitter Vessel2,HH,1,25-01-2023,21:30:14
LDTT1001,Lower Deck Temperature sensor Vessel2,HH,1,25-01-2023,21:30:16
LDPT3000,Lowe Deck Pressure Transmitter Pump1,HH,0,25-01-2023,21:30:18
LDTT3000,Lower Deck Temperature Sensor Pump1,HH,0,25-01-2023,21:30:20
