TagNO,Description,Trip Level,High/Low,Date,Time
EDHV3000,East Deck HVAC System 1,HH,1,05-02-2023,16:17:06
EDHV3001,East Deck HVAC System 2,HH,0,05-02-2023,16:17:10
EDSD1000,East Deck Smoke Detector 1,HH,0,05-02-2023,16:17:45
LDPT2000,Lower Deck Pressure Transmitter Valve1,L,1,05-02-2023,16:17:45
EDSD1001,East Deck Smoke Detector 2,HH,1,05-02-2023,16:17:47
EDSD1002,East Deck Smoke Detector 3,HH,1,05-02-2023,16:17:48
LDTT2000,Lower Deck Temperature Sensor Valve1,L,0,05-02-2023,16:17:48
EDSD1003,East Deck Smoke Detector 4,HH,0,05-02-2023,16:17:53
LDPT2001,Lower Deck Pressure Transmitetr Valve2,L,0,05-02-2023,16:17:53
EDSD1004,East Deck Smoke Detector 5,HH,0,05-02-2023,16:17:54
LDTT2001,Lower Deck Temperature Sensor Valve2,L,0,05-02-2023,16:17:54
LDPT2002,Lower Deck Pressure Transmitter Valve3,LL,1,05-02-2023,16:17:55
EDSD1005,East Deck Smoke Detector 6,HH,1,05-02-2023,16:17:58
LDTT2002,Lower Deck Temperature Sensor Valve3,LL,0,05-02-2023,16:17:58
LDPT2003,Lower Deck Pressure Transmitter Valve4,L,0,05-02-2023,16:17:59
LDPT2000,Lower Deck Pressure Transmitter Valve1,LL,0,05-02-2023,16:18:35
EDSD1000,East Deck Smoke Detector 1,HH,1,05-02-2023,16:18:35
LDTT2000,Lower Deck Temperature Sensor Valve1,HH,0,05-02-2023,16:18:38
EDSD1001,East Deck Smoke Detector 2,HH,1,05-02-2023,16:18:38
EDSD1002,East Deck Smoke Detector 3,HH,1,05-02-2023,16:18:40
EDSD1003,East Deck Smoke Detector 4,HH,1,05-02-2023,16:18:42
LDPT2001,Lower Deck Pressure Transmitetr Valve2,H,1,05-02-2023,16:18:43
EDSD1004,East Deck Smoke Detector 5,HH,0,05-02-2023,16:18:44
LDTT2001,Lower Deck Temperature Sensor Valve2,H,1,05-02-2023,16:18:45
LDPT2002,Lower Deck Pressure Transmitter Valve3,HH,1,05-02-2023,16:18:48
EDSD1005,East Deck Smoke Detector 6,HH,1,05-02-2023,16:18:48
LDTT2002,Lower Deck Temperature Sensor Valve3,HH,0,05-02-2023,16:18:50
EDSD1006,East Deck Smoke Detector 7,HH,1,05-02-2023,16:18:50
EDSD1007,East Deck Smoke Detector 8,HH,0,05-02-2023,16:18:52
EDSD1008,East Deck Smoke Detector 9,HH,1,05-02-2023,16:18:53
LDPT2003,Lower Deck Pressure Transmitter Valve4,LL,0,05-02-2023,16:18:55
EDSD1009,East Deck Smoke Detector 10,HH,0,05-02-2023,16:18:56
LDTT2003,Lower Deck Temperature Sensor Valve4,HH,0,05-02-2023,16:18:57
EDFD2000,East Deck Heat Detector 1,HH,0,05-02-2023,16:18:58
LDPT1000,Lower Deck Pressure Transmitter Vessel1,H,1,05-02-2023,16:19:01
LDLT1000,Lower Deck Level Transmitter Vessel1,LL,1,05-02-2023,16:19:03
EDFD2001,East Deck Heat Detector 2,HH,1,05-02-2023,16:19:03
LDTT1000,Lower Deck Temperature Sensor Vessel1,L,0,05-02-2023,16:19:06
EDFD2002,East Deck Heat Detector 3,HH,1,05-02-2023,16:19:06
EDHV3000,East Deck HVAC System 1,HH,1,05-02-2023,16:19:08
EDSD1000,East Deck Smoke Detector 1,HH,0,05-02-2023,16:22:33
LDPT2000,Lower Deck Pressure Transmitter Valve1,H,1,05-02-2023,16:22:33
EDSD1001,East Deck Smoke Detector 2,HH,1,05-02-2023,16:22:34
LDTT2000,Lower Deck Temperature Sensor Valve1,H,0,05-02-2023,16:22:37
EDSD1002,East Deck Smoke Detector 3,HH,0,05-02-2023,16:22:39
LDPT2001,Lower Deck Pressure Transmitetr Valve2,LL,0,05-02-2023,16:22:41
LDTT2001,Lower Deck Temperature Sensor Valve2,H,0,05-02-2023,16:22:42
EDSD1003,East Deck Smoke Detector 4,HH,1,05-02-2023,16:22:43
LDPT2002,Lower Deck Pressure Transmitter Valve3,LL,1,05-02-2023,16:22:44
EDSD1004,East Deck Smoke Detector 5,HH,1,05-02-2023,16:22:46
LDTT2002,Lower Deck Temperature Sensor Valve3,H,0,05-02-2023,16:22:48
LDPT2003,Lower Deck Pressure Transmitter Valve4,HH,1,05-02-2023,16:22:49
LDTT2003,Lower Deck Temperature Sensor Valve4,H,1,05-02-2023,16:22:50
EDSD1005,East Deck Smoke Detector 6,HH,1,05-02-2023,16:22:51
LDPT1000,Lower Deck Pressure Transmitter Vessel1,H,0,05-02-2023,16:22:52
EDSD1006,East Deck Smoke Detector 7,HH,0,05-02-2023,16:22:55
LDLT1000,Lower Deck Level Transmitter Vessel1,HH,1,05-02-2023,16:22:56
LDTT1000,Lower Deck Temperature Sensor Vessel1,H,1,05-02-2023,16:23:00
EDSD1007,East Deck Smoke Detector 8,HH,0,05-02-2023,16:23:00
EDSD1008,East Deck Smoke Detector 9,HH,0,05-02-2023,16:23:01
LDPT1001,Lower Deck Pressure Transmitter Vessel2,HH,0,05-02-2023,16:23:05
EDSD1009,East Deck Smoke Detector 10,HH,0,05-02-2023,16:23:06
LDLT1001,Lower Deck Level Transmitter Vessel2,L,1,05-02-2023,16:23:08
EDFD2000,East Deck Heat Detector 1,HH,0,05-02-2023,16:23:11
LDTT1001,Lower Deck Temperature sensor Vessel2,H,0,05-02-2023,16:23:12
EDFD2002,East Deck Heat Detector 3,HH,1,05-02-2023,16:23:16
LDPT3000,Lower Deck Pressure Transmitter Pump1,H,0,05-02-2023,16:23:17
EDHV3000,East Deck HVAC System 1,HH,0,05-02-2023,16:23:18
EDHV3001,East Deck HVAC System 2,HH,1,05-02-2023,16:23:20
LDTT3000,Lower Deck Temperature Sensor Pump1,LL,0,05-02-2023,16:23:21
LDPT2000,Lower Deck Pressure Transmitter Valve1,LL,0,05-02-2023,16:24:36
EDSD1000,East Deck Smoke Detector 1,HH,1,05-02-2023,16:24:36
EDSD1001,East Deck Smoke Detector 2,HH,0,05-02-2023,16:24:36
EDSD1002,East Deck Smoke Detector 3,HH,0,05-02-2023,16:24:36
EDSD1003,East Deck Smoke Detector 4,HH,1,05-02-2023,16:24:37
EDSD1004,East Deck Smoke Detector 5,HH,0,05-02-2023,16:24:37
EDSD1005,East Deck Smoke Detector 6,HH,1,05-02-2023,16:24:37
EDSD1006,East Deck Smoke Detector 7,HH,1,05-02-2023,16:24:37
EDSD1007,East Deck Smoke Detector 8,HH,0,05-02-2023,16:24:37
EDSD1008,East Deck Smoke Detector 9,HH,1,05-02-2023,16:24:37
EDSD1009,East Deck Smoke Detector 10,HH,0,05-02-2023,16:24:37
EDFD2000,East Deck Heat Detector 1,HH,1,05-02-2023,16:24:37
EDFD2001,East Deck Heat Detector 2,HH,1,05-02-2023,16:24:37
EDFD2002,East Deck Heat Detector 3,HH,0,05-02-2023,16:24:38
EDHV3000,East Deck HVAC System 1,HH,1,05-02-2023,16:24:38
EDHV3001,East Deck HVAC System 2,HH,1,05-02-2023,16:24:38
LDTT2000,Lower Deck Temperature Sensor Valve1,L,1,05-02-2023,16:24:38
EDSD1000,East Deck Smoke Detector 1,HH,1,05-02-2023,16:29:50
LDPT2000,Lower Deck Pressure Transmitter Valve1,LL,0,05-02-2023,16:29:50
EDSD1001,East Deck Smoke Detector 2,HH,1,05-02-2023,16:29:50
EDSD1002,East Deck Smoke Detector 3,HH,0,05-02-2023,16:29:50
EDSD1003,East Deck Smoke Detector 4,HH,0,05-02-2023,16:29:51
EDSD1004,East Deck Smoke Detector 5,HH,1,05-02-2023,16:29:51
EDSD1005,East Deck Smoke Detector 6,HH,1,05-02-2023,16:29:51
EDSD1006,East Deck Smoke Detector 7,HH,0,05-02-2023,16:29:51
EDSD1007,East Deck Smoke Detector 8,HH,1,05-02-2023,16:29:51
EDSD1008,East Deck Smoke Detector 9,HH,0,05-02-2023,16:29:51
EDSD1009,East Deck Smoke Detector 10,HH,0,05-02-2023,16:29:51
EDFD2000,East Deck Heat Detector 1,HH,1,05-02-2023,16:29:51
EDFD2001,East Deck Heat Detector 2,HH,1,05-02-2023,16:29:52
EDFD2002,East Deck Heat Detector 3,HH,1,05-02-2023,16:29:52
EDHV3000,East Deck HVAC System 1,HH,1,05-02-2023,16:29:52
EDHV3001,East Deck HVAC System 2,HH,1,05-02-2023,16:29:52
LDTT2000,Lower Deck Temperature Sensor Valve1,HH,1,05-02-2023,16:29:55
LDPT2001,Lower Deck Pressure Transmitetr Valve2,L,0,05-02-2023,16:29:56
LDTT2001,Lower Deck Temperature Sensor Valve2,H,1,05-02-2023,16:30:01
LDPT2002,Lower Deck Pressure Transmitter Valve3,H,1,05-02-2023,16:30:05
LDTT2002,Lower Deck Temperature Sensor Valve3,H,1,05-02-2023,16:30:06
LDPT2003,Lower Deck Pressure Transmitter Valve4,L,1,05-02-2023,16:30:10
LDTT2003,Lower Deck Temperature Sensor Valve4,HH,0,05-02-2023,16:30:12
LDPT1000,Lower Deck Pressure Transmitter Vessel1,H,0,05-02-2023,16:30:15
LDLT1000,Lower Deck Level Transmitter Vessel1,H,1,05-02-2023,16:30:19
LDTT1000,Lower Deck Temperature Sensor Vessel1,H,0,05-02-2023,16:30:21
LDPT1001,Lower Deck Pressure Transmitter Vessel2,L,0,05-02-2023,16:30:23
LDLT1001,Lower Deck Level Transmitter Vessel2,L,1,05-02-2023,16:30:24
LDTT1001,Lower Deck Temperature sensor Vessel2,L,0,05-02-2023,16:30:26
LDPT3000,Lower Deck Pressure Transmitter Pump1,HH,1,05-02-2023,16:30:29
LDTT3000,Lower Deck Temperature Sensor Pump1,HH,1,05-02-2023,16:30:34
LDPT2000,Lower Deck Pressure Transmitter Valve1,HH,0,05-02-2023,16:41:46
LDTT2000,Lower Deck Temperature Sensor Valve1,HH,0,05-02-2023,16:41:51
LDPT2001,Lower Deck Pressure Transmitetr Valve2,LL,0,05-02-2023,16:41:56
LDTT2001,Lower Deck Temperature Sensor Valve2,HH,1,05-02-2023,16:41:59
LDPT2002,Lower Deck Pressure Transmitter Valve3,L,0,05-02-2023,16:42:03
LDTT2002,Lower Deck Temperature Sensor Valve3,L,1,05-02-2023,16:42:07
LDPT2003,Lower Deck Pressure Transmitter Valve4,HH,0,05-02-2023,16:42:11
LDTT2003,Lower Deck Temperature Sensor Valve4,H,0,05-02-2023,16:42:12
LDPT1000,Lower Deck Pressure Transmitter Vessel1,LL,0,05-02-2023,16:42:14
LDLT1000,Lower Deck Level Transmitter Vessel1,L,1,05-02-2023,16:42:15
LDTT1000,Lower Deck Temperature Sensor Vessel1,HH,1,05-02-2023,16:42:19
LDPT1001,Lower Deck Pressure Transmitter Vessel2,H,0,05-02-2023,16:42:24
LDLT1001,Lower Deck Level Transmitter Vessel2,LL,1,05-02-2023,16:42:25
LDTT1001,Lower Deck Temperature sensor Vessel2,H,0,05-02-2023,16:42:26
LDPT3000,Lower Deck Pressure Transmitter Pump1,HH,0,05-02-2023,16:42:30
LDTT3000,Lower Deck Temperature Sensor Pump1,HH,1,05-02-2023,16:42:31
LDTT2000,Lower Deck Temperature Sensor Valve1,HH,0,05-02-2023,16:45:46
LDTT2000,Lower Deck Temperature Sensor Valve1,HH,0,05-02-2023,16:46:46
LDTT2000,Lower Deck Temperature Sensor Valve1,HH,0,05-02-2023,16:47:12
LDTT2000,Lower Deck Temperature Sensor Valve1,HH,0,05-02-2023,16:47:29
EDSD1000,East Deck Smoke Detector 1,HH,0,05-02-2023,16:53:19
LDPT2000,Lower Deck Pressure Transmitter Valve1,H,0,05-02-2023,16:53:19
EDSD1001,East Deck Smoke Detector 2,HH,1,05-02-2023,16:53:19
EDSD1002,East Deck Smoke Detector 3,HH,0,05-02-2023,16:53:19
EDSD1003,East Deck Smoke Detector 4,HH,1,05-02-2023,16:53:19
EDSD1004,East Deck Smoke Detector 5,HH,1,05-02-2023,16:53:19
EDSD1005,East Deck Smoke Detector 6,HH,1,05-02-2023,16:53:19
EDSD1006,East Deck Smoke Detector 7,HH,1,05-02-2023,16:53:20
EDSD1007,East Deck Smoke Detector 8,HH,1,05-02-2023,16:53:20
EDSD1008,East Deck Smoke Detector 9,HH,1,05-02-2023,16:53:20
EDSD1009,East Deck Smoke Detector 10,HH,0,05-02-2023,16:53:20
LDTT2000,Lower Deck Temperature Sensor Valve1,LL,1,05-02-2023,16:53:20
EDFD2000,East Deck Heat Detector 1,HH,0,05-02-2023,16:53:20
EDFD2001,East Deck Heat Detector 2,HH,1,05-02-2023,16:53:20
EDFD2002,East Deck Heat Detector 3,HH,1,05-02-2023,16:53:20
EDHV3000,East Deck HVAC System 1,HH,1,05-02-2023,16:53:20
EDHV3001,East Deck HVAC System 2,HH,0,05-02-2023,16:53:21
LDPT2001,Lower Deck Pressure Transmitetr Valve2,HH,0,05-02-2023,16:53:25
LDTT2001,Lower Deck Temperature Sensor Valve2,HH,0,05-02-2023,16:53:28
LDPT2002,Lower Deck Pressure Transmitter Valve3,L,0,05-02-2023,16:53:29
LDTT2002,Lower Deck Temperature Sensor Valve3,HH,1,05-02-2023,16:53:32
LDPT2003,Lower Deck Pressure Transmitter Valve4,LL,0,05-02-2023,16:53:36
LDTT2003,Lower Deck Temperature Sensor Valve4,H,1,05-02-2023,16:53:40
LDPT1000,Lower Deck Pressure Transmitter Vessel1,H,1,05-02-2023,16:53:41
LDLT1000,Lower Deck Level Transmitter Vessel1,H,1,05-02-2023,16:53:42
LDTT1000,Lower Deck Temperature Sensor Vessel1,LL,1,05-02-2023,16:53:45
EDSD1000,East Deck Smoke Detector 1,HH,1,05-02-2023,19:31:12
LDPT2000,Lower Deck Pressure Transmitter Valve1,HH,1,05-02-2023,19:31:12
EDSD1001,East Deck Smoke Detector 2,HH,1,05-02-2023,19:31:12
EDSD1002,East Deck Smoke Detector 3,HH,0,05-02-2023,19:31:12
EDSD1003,East Deck Smoke Detector 4,HH,0,05-02-2023,19:31:12
EDSD1004,East Deck Smoke Detector 5,HH,0,05-02-2023,19:31:12
EDSD1005,East Deck Smoke Detector 6,HH,1,05-02-2023,19:31:13
EDSD1006,East Deck Smoke Detector 7,HH,0,05-02-2023,19:31:13
EDSD1008,East Deck Smoke Detector 9,HH,0,05-02-2023,19:31:13
EDSD1007,East Deck Smoke Detector 8,HH,0,05-02-2023,19:31:13
EDSD1009,East Deck Smoke Detector 10,HH,1,05-02-2023,19:31:13
EDFD2000,East Deck Heat Detector 1,HH,1,05-02-2023,19:31:13
EDFD2001,East Deck Heat Detector 2,HH,1,05-02-2023,19:31:13
EDFD2002,East Deck Heat Detector 3,HH,1,05-02-2023,19:31:14
EDHV3000,East Deck HVAC System 1,HH,0,05-02-2023,19:31:14
EDHV3001,East Deck HVAC System 2,HH,1,05-02-2023,19:31:14
LDTT2000,Lower Deck Temperature Sensor Valve1,LL,1,05-02-2023,19:31:15
LDPT2001,Lower Deck Pressure Transmitetr Valve2,L,1,05-02-2023,19:31:16
LDTT2001,Lower Deck Temperature Sensor Valve2,HH,1,05-02-2023,19:31:21
LDPT2002,Lower Deck Pressure Transmitter Valve3,L,1,05-02-2023,19:31:26
LDTT2002,Lower Deck Temperature Sensor Valve3,L,0,05-02-2023,19:31:29
LDPT2003,Lower Deck Pressure Transmitter Valve4,H,0,05-02-2023,19:31:32
LDTT2003,Lower Deck Temperature Sensor Valve4,L,1,05-02-2023,19:31:34
LDPT1000,Lower Deck Pressure Transmitter Vessel1,LL,1,05-02-2023,19:31:37
LDLT1000,Lower Deck Level Transmitter Vessel1,LL,0,05-02-2023,19:31:40
LDTT1000,Lower Deck Temperature Sensor Vessel1,H,0,05-02-2023,19:31:41
LDPT1001,Lower Deck Pressure Transmitter Vessel2,L,0,05-02-2023,19:31:46
LDLT1001,Lower Deck Level Transmitter Vessel2,HH,1,05-02-2023,19:31:48
LDTT1001,Lower Deck Temperature sensor Vessel2,LL,0,05-02-2023,19:31:49
LDPT3000,Lower Deck Pressure Transmitter Pump1,HH,1,05-02-2023,19:31:51
LDTT3000,Lower Deck Temperature Sensor Pump1,L,1,05-02-2023,19:31:56
