TagNO,Description,Trip Level,High/Low,Date,Time
EDMO6781,East Deck Motor A Coolant Level,HH,1,22-01-2023,15:48:35
EDMO6781,East Deck Motor B Coolant Level,HH,1,22-01-2023,15:48:35
LDFD6514,Lower Deck Fire Detector ,HH,1,22-01-2023,15:49:54
LDFD6515,Lower Deck Fire Detector ,HH,1,22-01-2023,15:49:55
EDFD6516,East Deck Fire Detector ,HH,0,22-01-2023,15:49:55
EDFD6517,East Deck Fire Detector ,HH,1,22-01-2023,15:49:56
LDSD6614,Lower Deck Smoke Detector,HH,1,22-01-2023,15:49:56
LDSD6615,Lower Deck Smoke Detector,HH,1,22-01-2023,15:49:57
EDSD6616,East Deck Smoke Detector,HH,1,22-01-2023,15:49:57
EDSD6617,East Deck Smoke Detector,HH,1,22-01-2023,15:49:58
LDHV4561,Lower Deck HVAC A,HH,1,22-01-2023,15:49:58
LDHV4561,Lower Deck HVAC B,HH,1,22-01-2023,15:49:59
EDHV4564,East Deck HVAC A,HH,0,22-01-2023,15:49:59
EDHV4565,East Deck HVAC B,HH,0,22-01-2023,15:50:00
EDMO6781,East Deck Motor A Coolant Level,HH,1,22-01-2023,15:50:00
EDMO6781,East Deck Motor B Coolant Level,HH,0,22-01-2023,15:50:01
LDFD6514,Lower Deck Fire Detector ,HH,0,22-01-2023,15:51:08
LDFD6515,Lower Deck Fire Detector ,HH,1,22-01-2023,15:51:10
EDFD6516,East Deck Fire Detector ,HH,0,22-01-2023,15:51:12
EDFD6517,East Deck Fire Detector ,HH,0,22-01-2023,15:51:14
LDSD6614,Lower Deck Smoke Detector,HH,1,22-01-2023,15:51:17
LDSD6615,Lower Deck Smoke Detector,HH,1,22-01-2023,15:51:19
LDFD6514,Lower Deck Fire Detector ,HH,0,22-01-2023,15:51:42
LDFD6515,Lower Deck Fire Detector ,HH,1,22-01-2023,15:51:47
EDFD6516,East Deck Fire Detector ,HH,0,22-01-2023,15:51:52
EDFD6517,East Deck Fire Detector ,HH,1,22-01-2023,15:51:57
LDSD6614,Lower Deck Smoke Detector,HH,1,22-01-2023,15:52:02
LDSD6615,Lower Deck Smoke Detector,HH,1,22-01-2023,15:52:07
EDSD6616,East Deck Smoke Detector,HH,1,22-01-2023,15:52:12
EDFD6516,East Deck Fire Detector ,HH,1,22-01-2023,15:59:09
EDFD6517,East Deck Fire Detector ,HH,0,22-01-2023,15:59:14
EDSD6616,East Deck Smoke Detector,HH,1,22-01-2023,15:59:19
EDSD6617,East Deck Smoke Detector,HH,0,22-01-2023,15:59:24
EDHV4564,East Deck HVAC A,HH,1,22-01-2023,15:59:29
EDHV4565,East Deck HVAC B,HH,1,22-01-2023,15:59:34
EDMO6781,East Deck Motor A Coolant Level,HH,1,22-01-2023,15:59:39
EDMO6781,East Deck Motor B Coolant Level,HH,1,22-01-2023,15:59:44
LDHV4561,Lower Deck HVAC A,HH,1,22-01-2023,15:59:49
LDHV4561,Lower Deck HVAC B,HH,0,22-01-2023,15:59:54
LDFD6514,Lower Deck Fire Detector ,HH,0,22-01-2023,15:59:59
LDFD6515,Lower Deck Fire Detector ,HH,0,22-01-2023,16:00:04
LDSD6614,Lower Deck Smoke Detector,HH,1,22-01-2023,16:00:09
LDSD6615,Lower Deck Smoke Detector,HH,0,22-01-2023,16:00:14
