TagNO,Description,Trip Level,High/Low,Date,Time
LDTT2001,Lower Deck Temperature Sensor Valve2,HH,1,24-01-2023,20:34:31
LDPT2002,Lower Deck Pressure Transmitter Valve3,HH,1,24-01-2023,20:34:31
LDTT2002,Lower Deck Temperature Sensor Valve3,HH,0,24-01-2023,20:34:31
LDPT2003,Lower Deck Pressure Transmitter Valve4,HH,1,24-01-2023,20:34:32
LDTT2003,Lower Deck Temperature Sensor Valve4,HH,1,24-01-2023,20:34:32
LDPT1000,Lower Deck Pressure Transmitter Vessel1,HH,0,24-01-2023,20:34:32
LDLT1000,Lower Deck Level Transmitter Vessel1,HH,1,24-01-2023,20:34:32
LDTT1000,Lower Deck Temperature Sensor Vessel1,HH,0,24-01-2023,20:34:32
LDPT1001,Lower Deck Pressure Transmitter Vessel2,HH,0,24-01-2023,20:34:33
LDPT3000,Lowe Deck Pressure Transmitter Pump1,HH,0,24-01-2023,20:34:33
LDTT3000,Lower Deck Temperature Sensor Pump1,HH,1,24-01-2023,20:34:33
LDPT3000,Lowe Deck Pressure Transmitter Pump1,H,0,24-01-2023,20:36:22
LDTT2003,Lower Deck Temperature Sensor Valve4,HH,0,24-01-2023,20:36:25
LDTT1000,Lower Deck Temperature Sensor Vessel1,LL,1,24-01-2023,20:36:29
LDTT2003,Lower Deck Temperature Sensor Valve4,HH,0,24-01-2023,20:36:34
LDLT1000,Lower Deck Level Transmitter Vessel1,H,1,24-01-2023,20:36:35
LDPT3000,Lowe Deck Pressure Transmitter Pump1,LL,1,24-01-2023,20:36:37
LDPT2003,Lower Deck Pressure Transmitter Valve4,LL,1,24-01-2023,20:36:42
LDPT3000,Lowe Deck Pressure Transmitter Pump1,L,1,24-01-2023,20:36:44
LDTT2002,Lower Deck Temperature Sensor Valve3,H,1,24-01-2023,20:36:47
LDLT1001,Lower Deck Level Transmitter Vessel2,H,1,24-01-2023,20:36:52
LDTT2003,Lower Deck Temperature Sensor Valve4,H,0,24-01-2023,20:36:57
LDPT3000,Lowe Deck Pressure Transmitter Pump1,H,0,24-01-2023,20:37:01
LDTT2003,Lower Deck Temperature Sensor Valve4,LL,1,24-01-2023,20:37:03
LDTT2000,Lower Deck Temperature Sensor Valve1,LL,1,24-01-2023,20:37:04
LDPT2002,Lower Deck Pressure Transmitter Valve3,L,0,24-01-2023,20:37:07
LDPT2003,Lower Deck Pressure Transmitter Valve4,HH,1,24-01-2023,20:37:09
LDTT3000,Lower Deck Temperature Sensor Pump1,LL,0,24-01-2023,20:37:13
LDTT1000,Lower Deck Temperature Sensor Vessel1,LL,0,24-01-2023,20:37:14
LDLT1001,Lower Deck Level Transmitter Vessel2,H,1,24-01-2023,20:37:19
LDPT2002,Lower Deck Pressure Transmitter Valve3,L,1,24-01-2023,20:37:21
LDTT1000,Lower Deck Temperature Sensor Vessel1,H,1,24-01-2023,20:37:26
LDPT1001,Lower Deck Pressure Transmitter Vessel2,LL,0,24-01-2023,20:37:27
LDPT2003,Lower Deck Pressure Transmitter Valve4,L,1,24-01-2023,20:37:31
LDPT3000,Lowe Deck Pressure Transmitter Pump1,LL,0,24-01-2023,20:37:34
LDTT2002,Lower Deck Temperature Sensor Valve3,LL,0,24-01-2023,20:37:37
LDTT2003,Lower Deck Temperature Sensor Valve4,LL,0,24-01-2023,20:37:39
LDPT2001,Lowe Deck Pressure Transmitetr Valve2,HH,1,24-01-2023,20:37:41
LDTT2002,Lower Deck Temperature Sensor Valve3,H,1,24-01-2023,20:37:43
LDPT2001,Lowe Deck Pressure Transmitetr Valve2,H,0,24-01-2023,20:38:47
LDPT2001,Lowe Deck Pressure Transmitetr Valve2,LL,0,24-01-2023,20:38:51
LDTT1001,Lower Deck Temperature sensor Vessel2,H,1,24-01-2023,20:38:56
LDPT3000,Lowe Deck Pressure Transmitter Pump1,HH,0,24-01-2023,20:39:00
LDTT3000,Lower Deck Temperature Sensor Pump1,HH,1,24-01-2023,20:39:02
LDPT2001,Lowe Deck Pressure Transmitetr Valve2,HH,0,24-01-2023,20:39:04
LDPT1000,Lower Deck Pressure Transmitter Vessel1,LL,1,24-01-2023,20:39:08
LDPT2003,Lower Deck Pressure Transmitter Valve4,LL,0,24-01-2023,20:39:10
LDPT2002,Lower Deck Pressure Transmitter Valve3,HH,0,24-01-2023,20:39:14
LDPT1001,Lower Deck Pressure Transmitter Vessel2,HH,0,24-01-2023,20:39:15
LDTT1000,Lower Deck Temperature Sensor Vessel1,LL,1,24-01-2023,20:39:20
LDPT2002,Lower Deck Pressure Transmitter Valve3,L,1,24-01-2023,20:39:21
LDTT1000,Lower Deck Temperature Sensor Vessel1,LL,0,24-01-2023,20:39:23
LDPT1000,Lower Deck Pressure Transmitter Vessel1,HH,0,24-01-2023,20:39:24
LDPT2001,Lowe Deck Pressure Transmitetr Valve2,L,1,24-01-2023,20:39:25
LDTT2000,Lower Deck Temperature Sensor Valve1,HH,1,24-01-2023,20:39:27
LDPT1001,Lower Deck Pressure Transmitter Vessel2,LL,0,24-01-2023,20:39:32
LDTT2002,Lower Deck Temperature Sensor Valve3,L,1,24-01-2023,20:39:33
LDPT1000,Lower Deck Pressure Transmitter Vessel1,H,1,24-01-2023,20:39:38
LDPT1001,Lower Deck Pressure Transmitter Vessel2,HH,1,24-01-2023,20:39:39
LDPT2003,Lower Deck Pressure Transmitter Valve4,HH,0,24-01-2023,20:39:43
LDPT2002,Lower Deck Pressure Transmitter Valve3,H,0,24-01-2023,20:39:46
LDTT3000,Lower Deck Temperature Sensor Pump1,H,0,24-01-2023,20:39:47
LDLT1001,Lower Deck Level Transmitter Vessel2,LL,1,24-01-2023,20:39:52
LDTT2000,Lower Deck Temperature Sensor Valve1,LL,1,24-01-2023,20:39:57
LDTT1000,Lower Deck Temperature Sensor Vessel1,HH,1,24-01-2023,20:40:02
LDPT2001,Lowe Deck Pressure Transmitetr Valve2,H,0,24-01-2023,20:40:04
LDTT1000,Lower Deck Temperature Sensor Vessel1,H,0,24-01-2023,20:40:05
LDPT2003,Lower Deck Pressure Transmitter Valve4,LL,0,24-01-2023,20:40:06
LDLT1001,Lower Deck Level Transmitter Vessel2,LL,1,24-01-2023,20:40:10
LDTT1000,Lower Deck Temperature Sensor Vessel1,H,0,24-01-2023,20:40:11
LDTT1000,Lower Deck Temperature Sensor Vessel1,LL,1,24-01-2023,20:40:15
LDPT2001,Lowe Deck Pressure Transmitetr Valve2,HH,1,24-01-2023,20:40:20
LDTT2000,Lower Deck Temperature Sensor Valve1,LL,0,24-01-2023,20:40:25
LDPT1001,Lower Deck Pressure Transmitter Vessel2,H,1,24-01-2023,21:19:14
LDPT3000,Lowe Deck Pressure Transmitter Pump1,LL,1,24-01-2023,21:19:18
LDPT1001,Lower Deck Pressure Transmitter Vessel2,HH,1,24-01-2023,21:19:20
LDTT2003,Lower Deck Temperature Sensor Valve4,L,1,24-01-2023,21:19:23
LDTT2000,Lower Deck Temperature Sensor Valve1,HH,0,24-01-2023,21:19:27
LDTT2001,Lower Deck Temperature Sensor Valve2,H,1,24-01-2023,21:19:29
LDTT2001,Lower Deck Temperature Sensor Valve2,H,0,24-01-2023,21:19:30
LDTT2002,Lower Deck Temperature Sensor Valve3,L,0,24-01-2023,21:19:35
LDTT3000,Lower Deck Temperature Sensor Pump1,LL,0,24-01-2023,21:19:37
LDTT2001,Lower Deck Temperature Sensor Valve2,LL,1,24-01-2023,21:19:39
LDTT2003,Lower Deck Temperature Sensor Valve4,LL,0,24-01-2023,21:19:44
LDTT2003,Lower Deck Temperature Sensor Valve4,L,1,24-01-2023,21:19:47
LDPT2002,Lower Deck Pressure Transmitter Valve3,H,0,24-01-2023,21:19:48
LDPT2001,Lowe Deck Pressure Transmitetr Valve2,LL,0,24-01-2023,21:19:51
LDTT2002,Lower Deck Temperature Sensor Valve3,HH,0,24-01-2023,21:19:56
LDTT2003,Lower Deck Temperature Sensor Valve4,L,0,24-01-2023,21:19:57
LDLT1001,Lower Deck Level Transmitter Vessel2,HH,1,24-01-2023,21:19:59
LDPT2003,Lower Deck Pressure Transmitter Valve4,L,0,24-01-2023,21:20:03
LDPT3000,Lowe Deck Pressure Transmitter Pump1,HH,0,24-01-2023,21:20:07
LDPT2002,Lower Deck Pressure Transmitter Valve3,LL,1,24-01-2023,21:20:08
LDLT1000,Lower Deck Level Transmitter Vessel1,H,1,24-01-2023,21:20:12
